论点,主题,set,WA
已经发生了太多可怕的枪击事件，凶手很容易就聚集了武器。加大阻碍可能限制这些枪击事件的发生。,我们应该废除持有和携带武器的权利。,train,0.88108555
有太多枪击事件发生了，因为很多人非法获得枪支，我们应该废除持枪权来保护每个人。,我们应该废除持有和携带武器的权利,train,0.658202814
有借款限额，而并非所有学生都有资格。,我们应该对学生贷款进行补贴。,train,0.683862012
社会上存在一种普遍的成见，认为所有高中毕业生都应该上大学，而这种补贴将有助于打破这种成见，推动人们走向有价值的职业领域。,我们应该给职业教育提供补贴。,train,1.0
使用自动驾驶汽车存在危险，因为我们不知道它们是否会每次都正确响应。,我们应该停止自动驾驶汽车的发展。,train,1.0
被认为太年轻而不能接受整形手术的未成年人中存在着自我价值不足的高发生率。,我们应该禁止未成年人进行整形手术。,train,0.601208517
当今市场上缺乏合格的技工，为职业教育提供补贴可能有助于吸引更多人对这些领域感兴趣。,我们应该对职业教育进行补贴。,train,1.0
当今社会面临着许多问题，我们应该支持解决这些问题。只有当我们解决了所有这些问题之后，才能考虑太空探索。,我们应该资助太空探索。,train,0.345287544
这里发生了很多暴行。,我们应该关闭关塔那摩湾拘留营。,train,0.447104689
电视上有很多暴力和色情内容，不适合儿童观看。,我们应该放弃电视。,train,0.8513899
太空探索中有很多值得学习的东西，已经产生了许多可以挽救生命的发明。,我们应该资助太空探索。,train,0.951035659
引爆核武器会产生重大的道德影响。,我们应该为废除核武器而奋斗,train,0.63442682
国家存在对熟练工人的短缺，对职业教育提供补贴将有助于减少这种短缺。,我们应该资助职业教育。,train,1.0
有必要保护那些可能投入大量资金开发其知识产权的发明家和艺术家。,我们应该废除知识产权。,train,0.944511654
有可能会有一个无辜的人被处以死刑。,我们应该废除死刑。,train,1.0
存在刻板印象是有原因的，那些担心被刻板印象定性的人应该关注他们社区的行为。,我们应该结束种族歧视。,train,0.631024246
禁止自然药物存在风险，因为它不会消失，拥有许可和受监管的自然疗法会更安全可靠。,我们应该禁止自然疗法,train,0.843110587
强迫儿童做一些他们在日常生活中不会做的事情，存在被剥削的风险。,我们应该禁止使用童星。,train,0.611340983
存在着可能导致孩子出现严重行为问题，危害健康家庭的风险。,寄养制度带来的伤害大于好处。,train,0.414774606
恐怖分子获取核武器并制造脏弹的风险是存在的，这种脏弹具有毁灭数百万市民的能力。,我们应该为废除核武器而奋斗。,train,0.907759327
牧师严重短缺，可以通过放弃独身誓言来解决。,应该放弃独身誓言,train,0.840023576
职业领域缺乏工作人员，为他们提供补贴可以解决短缺问题。,我们应该对职业教育进行补贴。,train,1.0
神父短缺，也许如果他们不必守独身誓愿，会有更多人感兴趣。,应该放弃独身誓约。,train,0.44624211
在我们地区，工匠短缺；资助职业教育将意味着更多的工匠填补这一技能缺口。,我们应该对职业教育进行补贴。 ,train,1.0
鲸鱼数量短缺，任由人们无谓捕杀可能会导致物种灭绝，应该制止。,我们应该禁止捕鲸。,train,1.0
当今工资存在着巨大的不平等，许多高管拿着巨额的薪酬，以至于真正的工薪阶层剩下的太少。,我们应该限制高管薪酬。,train,1.0
这完全没有必要，除了冒犯国旗所属的国家，引发战争之外，什么也解决不了。,我们应该禁止烧国旗。,train,0.708254791
在所有形式的视觉媒体中，都总是需要儿童演员。如果不使用儿童，将会显得不自然，同时也会贬低电视节目或戏剧中的角色。,我们应该禁止使用童星。,train,0.770010986
有充分的证据表明，死刑并不构成有效的威慑力。,我们应该废除死刑。,train,1.0
有充分的研究证明，如果给予机会，年长的工作者和年轻工作者一样有能力和高效。,我们应该结束强制退休。,train,0.90459602
这里可以有一个论点，即这个研究领域已经得到了充分资助，不需要更多投入。,我们应该对胚胎干细胞研究提供资助。,train,0.622630342
有人认为，通过支持胚胎干细胞研究，我们在妄议神明。,我们应该对胚胎干细胞研究进行资助。,train,0.792519632
财富会影响是否能够进行整形手术，这种不平衡是存在的。,我们应该禁止整形手术,train,0.412551118
教育经费不足，因此补贴应该优先保留给最重要的课程，比如医学和法律，以确保人们能够在这些领域取得资格。,我们应该补贴职业教育,train,0.612335342
在集体主义社会中冲突较少，因为人们都在为一个共同的目标努力。,我们应该反对集体主义。,train,1.0
捕鲸业和农业之间几乎没有什么不同；人类有权捕猎动物以食用并利用它们造福于我们。,我们应该禁止捕鲸。,train,0.763837196
关于自然疗法是否有效，目前几乎没有证据或研究。,我们应该禁止自然疗法。,train,0.96224755
有很少证据表明顺势疗法是有效的,顺势疗法带来的危害大于好处。,train,0.906716869
目前几乎没有证据支持自然疗法。当人们真正需要传统医学来治疗他们的疾病时，他们可能会避开传统医学，这会让他们承受更大的风险。,我们应该禁止自然疗法。,train,1.0
应该对父母如何教育他们的孩子进行更严格的监督，而不是禁止。,应禁止家庭教育。,train,0.626800985
有很少的科学证据表明它有效，这意味着人们可能会相信支付一些根本无效的东西，因为他们绝望了。,我们应该禁止自然疗法。,train,0.751000674
这里涉及到很大的财务利益，应该受益的是合适的国家或个人，而不是那些为了自私贪婪而窃取的人。,我们应该废除知识产权。,train,0.665354696
胚胎干细胞研究有很多值得学习的地方，我们应该尽可能地帮助实现这一目标。,我们应该资助胚胎干细胞研究,train,0.956044785
永远不会有足够的自愿捐赠来满足需求，而开放器官交易可能是缓解供应严重不足的途径，有助于挽救生命。,我们应该合法化器官交易,train,1.0
拥有核武器没有任何好处，因为它们是暴力的，只会带来问题。,我们应该努力争取废除核武器。,train,0.632935395
捕鲸没有好处；这是残忍和野蛮的行为。,我们应该禁止捕鲸。,train,1.0
生活中没有黑白分明，那为什么要在政治中有呢,我们应该采取多党制。,train,0.590367642
这个过程是否成功并不确定，夫妇们可能最终会浪费时间和金钱。,我们应该合法化性别选择。,train,0.770479759
没有可靠的证据表明死刑能够起到威慑作用,我们应该废除死刑。,train,1.0
没有可靠的证据表明死刑比监禁更有效地遏制犯罪。,我们应当废除死刑。,train,1.0
没有可靠的科学证据表明自然疗法除了安慰剂效应之外，对人体有任何益处，如果导致人们停止使用常规药物，可能会有害。,我们应该禁止自然疗法。,train,1.0
协助自杀与参与谋杀没有区别。自杀是不道德的，那些帮助的人应受到惩罚。,协助自杀应该是一种犯罪行为。,train,1.0
在孩子们在其他领域工作和儿童演员之间没有区别，因此使用孩子们在电影中表演应遵循与任何其他工作一样的工作准则。,我们应该禁止使用童星。,train,0.798620391
没有证据表明死刑能够阻止犯罪。,我们应该废除死刑。,train,1.0
没有证据表明自然疗法有效。,我们应该禁止自然疗法。,train,0.977360785
没有证据表明自然疗法有效。,我们应该禁止自然疗法,train,0.615357989
没有证据表明老年工作者与时代脱节，年龄不是衡量个人能力的一个坏指标。,我们应该结束强制性退休制度。,train,0.904102334
没有证据表明自然疗法有效。,我们应该禁止自然疗法。,train,0.807003498
没有快餐是健康的，因此禁止它将极大地提升公共健康。,我们应该禁止快餐。,train,0.85129882
神职人员无法有效地平衡家庭和工作职责的良好理由，而且这种平衡很可能会减少教会内儿童虐待的发生。,应该放弃禁欲的誓言,train,0.97615494
不能保证人们能找到工作。,我们应该补贴职业教育。,train,0.520089368
大规模破坏没有正当理由。因此，核武器在本质上是不道德的。与私人不应拥有攻击性武器一样，国家也应被禁止制造和拥有核武器。,我们应该为废除核武器而奋斗,train,0.913259364
